cik,accession_nr,filing_date
1452765,145276524000012,2024-08-14
1452765,145276524000015,2024-11-13
1452765,145276525000002,2025-02-18
1452765,145276525000008,2025-05-15
1454138,145413824000004,2024-07-02
1454138,145413824000005,2024-10-04
1454138,145413825000002,2025-01-06
1454138,145413825000004,2025-04-07
1454138,145413825000006,2025-07-03
1455253,145525324000005,2024-08-14
1455253,145525324000010,2024-10-29
1455253,145525325000002,2025-02-06
1455253,145525325000006,2025-05-05
1455253,145525325000009,2025-07-22
1455258,108514624002318,2024-05-08
1455258,108514624003232,2024-07-25
1455258,108514624005497,2024-11-12
1455258,108514625000483,2025-01-24
1455258,108514625002416,2025-04-29
1455258,108514625004252,2025-07-29
1455969,145596924000002,2024-05-07
1455969,145596924000004,2024-08-13
1455969,145596924000006,2024-11-14
1455969,145596925000001,2025-02-13
1455969,145596925000002,2025-05-12
1457833,110465924058460,2024-05-08
1457833,110465924086115,2024-08-06
1457833,110465924111312,2024-10-25
1457833,110465925011212,2025-02-11
1457833,110465925047269,2025-05-12
1461287,108514624002086,2024-04-26
1461287,108514624003507,2024-08-05
1461287,108514624005056,2024-10-22
1461287,108514625000391,2025-01-22
1461287,108514625002254,2025-04-23
1461287,108514625004109,2025-07-23
1466697,146669724000009,2024-05-15
1466697,146669724000012,2024-08-14
1466697,146669724000025,2024-11-14
1466697,146669725000007,2025-02-14
1466697,146669725000012,2025-05-14
1468792,146879224000005,2024-07-19
1468792,146879224000006,2024-10-04
1468792,146879225000001,2025-01-16
1468792,146879225000004,2025-04-09
1468792,146879225000005,2025-07-01
1469026,108514625003236,2025-05-15
1469026,146902624000007,2024-05-15
1469026,146902624000008,2024-08-14
1469026,146902624000010,2024-11-14
1469026,146902625000002,2025-02-14
1469219,139834424013500,2024-08-01
1469219,146921924000006,2024-10-22
1469219,166773125000081,2025-01-22
1469219,166773125000497,2025-04-23
1469219,166773125000774,2025-07-10
1469877,117266124002478,2024-05-15
1469877,117266124003564,2024-08-14
1469877,117266124005230,2024-11-14
1469877,117266125001215,2025-02-14
1469877,117266125002325,2025-05-15
1470766,95012324005602,2024-05-15
1470766,95012324008235,2024-08-13
1470766,95012324011240,2024-11-13
1470766,95012325002761,2025-02-14
1470766,95012325004919,2025-05-13
1470876,117266124004850,2024-11-14
1470876,117266124005354,2024-11-22
1470876,117266124005355,2024-11-22
1470876,117266125000557,2025-02-06
1470876,117266125001788,2025-05-13
1470944,108514624002224,2024-05-06
1470944,108514624003691,2024-08-09
1470944,108514624005222,2024-10-29
1470944,108514625000293,2025-01-16
1470944,108514625002031,2025-04-10
1470944,108514625004141,2025-07-24
1471085,147108524000006,2024-05-13
1471085,147108524000007,2024-08-07
1471085,147108524000014,2024-11-05
1471085,147108525000001,2025-02-10
1471085,147108525000003,2025-05-14
1471474,147147424000002,2024-05-03
1471474,147147424000003,2024-08-06
1471474,147147424000005,2024-10-30
1471474,166773125000150,2025-01-29
1471474,166773125000528,2025-04-25
1471474,166773125001007,2025-07-30
1472322,110465924062060,2024-05-15
1472322,110465924089726,2024-08-14
1472322,110465924091322,2024-08-20
1472322,110465924118916,2024-11-14
1472322,110465925014223,2025-02-14
1472322,110465925049574,2025-05-15
1473182,108514624002271,2024-05-07
1473182,108514624003578,2024-08-08
1473182,108514624005465,2024-11-08
1473182,108514625001018,2025-02-12
1473182,108514625002997,2025-05-13
1473429,95012324005358,2024-05-15
1473429,95012324008594,2024-08-14
1473429,95012324011602,2024-11-14
1473429,95012325002451,2025-02-14
1473429,95012325005574,2025-05-15
1475896,147589624000003,2024-04-16
1475896,147589624000004,2024-08-06
1475896,147589624000005,2024-10-15
1475896,147589625000001,2025-01-23
1475896,147589625000002,2025-05-01
1476804,147680424000005,2024-05-06
1476804,147680424000007,2024-08-09
1476804,147680424000013,2024-11-14
1476804,147680425000002,2025-02-12
1476804,147680425000004,2025-05-06
1476804,147680425000010,2025-07-23
1476993,139834424009618,2024-05-15
1476993,139834424014615,2024-08-14
1476993,139834424020703,2024-11-14
1476993,139834425002739,2025-02-13
1476993,139834425009356,2025-05-14
1477024,89271224000076,2024-05-14
1477024,89271224000103,2024-08-14
1477024,89271224000132,2024-11-13
1477024,89271225000037,2025-02-14
1477024,89271225000067,2025-05-15
1477872,147787224000003,2024-04-17
1477872,147787224000004,2024-08-16
1477872,147787224000005,2024-11-22
1477872,147787225000002,2025-02-12
1477872,147787225000004,2025-05-12
1479847,106299323018098,2023-09-18
1479847,106299323018100,2023-09-18
1479847,106299323020737,2023-11-14
1479847,106299325009580,2025-05-16
1479847,90514825000696,2025-02-14
1482012,106299324014128,2024-07-29
1482012,106299324017911,2024-10-24
1482012,106299325000804,2025-01-15
1482012,106299325007992,2025-04-25
1482012,106299325012934,2025-07-17
1482688,148268824000007,2024-07-16
1482688,148268824000009,2024-10-24
1482688,148268825000003,2025-01-28
1482688,148268825000006,2025-04-28
1482688,148268825000008,2025-07-21
1483870,148387024000002,2024-05-09
1483870,148387024000003,2024-08-06
1483870,148387024000005,2024-11-01
1483870,148387025000001,2025-02-10
1483870,148387025000002,2025-05-07
1484047,94562124000599,2024-07-29
1484047,94562124000831,2024-10-31
1484047,94562125000175,2025-02-12
1484047,94562125000416,2025-05-06
1484047,94562125000595,2025-07-18
1484205,122107324000058,2024-07-26
1484205,122107324000083,2024-10-16
1484205,148420525000006,2025-04-18
1484205,148420525000008,2025-07-17
1484205,148420525000009,2025-07-17
1484265,108514624002060,2024-04-26
1484265,108514624003639,2024-08-09
1484265,108514624004914,2024-10-16
1484265,108514625000416,2025-01-23
1484265,108514625002110,2025-04-15
1484265,108514625004115,2025-07-24
1487438,148743824000002,2024-04-22
1487438,148743824000003,2024-07-31
1487438,148743824000005,2024-10-29
1487438,148743825000001,2025-04-15
1487438,203521925000003,2025-02-07
1488921,108514624002933,2024-07-12
1488921,108514624005129,2024-10-25
1488921,108514625000375,2025-01-21
1488921,108514625002331,2025-04-25
1488921,108514625003950,2025-07-17
1489933,117266124002489,2024-05-15
1489933,117266124003549,2024-08-14
1489933,117266124005240,2024-11-14
1489933,117266125001165,2025-02-14
1489933,117266125002307,2025-05-15
1490429,149042924000002,2024-05-06
1490429,149042924000003,2024-08-08
1490429,149042924000004,2024-11-06
1490429,149042925000001,2025-02-14
1490429,149042925000002,2025-06-06
1491685,95012324005389,2024-05-15
1491685,95012324007743,2024-08-12
1491685,95012324011060,2024-11-13
1491685,95012325001627,2025-02-12
1491685,95012325005782,2025-05-16
1491719,90883424000129,2024-05-15
1491719,90883424000193,2024-08-14
1491719,90883424000328,2024-11-14
1491719,90883425000075,2025-02-14
1491719,90883425000173,2025-05-15
1494127,95012324005667,2024-05-15
1494127,95012324008776,2024-08-14
1494127,95012324011814,2024-11-14
1494127,95012325002804,2025-02-14
1494127,95012325005728,2025-05-15
1494234,149423424000004,2024-05-06
1494234,149423424000006,2024-08-05
1494234,149423424000007,2024-11-05
1494234,149423425000002,2025-02-13
1494234,149423425000009,2025-04-18
1494234,149423425000012,2025-07-23
1496228,90445424000309,2024-05-14
1496228,90445424000460,2024-08-14
1496228,90445424000609,2024-11-14
1496228,90445425000128,2025-02-14
1496228,90445425000270,2025-05-14
1499066,117266124002315,2024-05-15
1499066,117266124003338,2024-08-14
1499066,117266124004700,2024-11-13
1499066,117266125000845,2025-02-13
1499066,117266125001912,2025-05-14
1504169,117266124001974,2024-05-02
1504169,117266124002931,2024-07-26
1504169,117266124004481,2024-11-06
1504169,117266125000342,2025-01-24
1504169,117266125001725,2025-05-13
1507683,108514624002449,2024-05-14
1507683,108514624003911,2024-08-14
1507683,108514624005568,2024-11-13
1507683,108514625001258,2025-02-13
1507683,108514625002156,2025-04-17
1507683,108514625004481,2025-08-04
1508195,108514624001769,2024-04-12
1508195,108514624002885,2024-07-12
1508195,108514624004837,2024-10-10
1508195,108514625001741,2025-02-18
1508195,108514625002020,2025-04-10
1508195,108514625004322,2025-07-30
1510099,117266124002552,2024-06-07
1510099,117266125000921,2025-02-14
1510099,117266125001335,2025-02-21
1510099,117266125001336,2025-02-21
1510099,117266125001985,2025-05-15
1510669,117266124002486,2024-05-15
1510669,117266124003550,2024-08-14
1510669,117266124005161,2024-11-14
1510669,117266125001135,2025-02-14
1510669,117266125002392,2025-05-15
1510677,110465924061684,2024-05-15
1510677,110465924089383,2024-08-14
1510677,110465924118425,2024-11-14
1510677,110465925013477,2025-02-14
1510677,110465925049069,2025-05-15
1511098,151109824000002,2024-04-26
1511098,151109824000003,2024-07-24
1511098,151109824000005,2024-10-16
1511098,151109825000001,2025-01-24
1511098,151109825000002,2025-04-28
1511098,151109825000003,2025-07-24
1511857,117266124002802,2024-07-17
1511857,117266124004347,2024-10-24
1511857,117266125000240,2025-01-17
1511857,117266125002162,2025-05-15
1511857,117266125002574,2025-07-14
1511881,91957424002899,2024-05-14
1511881,91957424004526,2024-08-14
1511881,91957424006657,2024-11-14
1511881,91957425001195,2025-02-14
1511881,91957425003069,2025-05-15
1512026,151202624000003,2024-05-07
1512026,151202624000005,2024-08-14
1512026,151202624000006,2024-11-25
1512026,151202625000002,2025-02-11
1512026,151202625000004,2025-05-09
1512171,93583624000400,2024-05-15
1512171,93583624000525,2024-08-14
1512171,93583624000707,2024-11-14
1512171,93583625000177,2025-02-14
1512171,93583625000376,2025-05-15
1512173,91957424003019,2024-05-15
1512173,91957424004559,2024-08-14
1512173,91957424006512,2024-11-14
1512173,91957425001180,2025-02-14
1512173,91957425003082,2025-05-15
1512805,151280524000007,2024-05-15
1512805,151280524000023,2024-08-14
1512805,151280524000028,2024-11-14
1512805,159106825000010,2025-02-14
1512805,1948125000003,2025-05-14
1512814,110465924062109,2024-05-16
1512814,110465924087108,2024-08-08
1512814,110465924118682,2024-11-14
1512814,110465925012265,2025-02-12
1512814,110465925047275,2025-05-12
1512814,110465925073085,2025-08-01
1512848,101297524000231,2024-05-15
1512848,101297524000337,2024-08-14
1512848,101297524000496,2024-11-14
1512848,89706925000248,2025-02-14
1512848,89706925000979,2025-05-14
1512920,151292024000002,2024-05-14
1512920,151292024000003,2024-08-13
1512920,151292024000005,2024-11-14
1512920,151292025000001,2025-02-04
1512920,151292025000003,2025-05-14
1513126,151312624000001,2024-05-13
1513126,151312624000002,2024-08-12
1513126,151312624000004,2024-11-07
1513126,151312625000001,2025-02-04
1513126,151312625000003,2025-05-09
1513189,151318924000008,2024-05-16
1513189,151318924000012,2024-08-05
1513189,151318924000017,2024-11-07
1513189,151318925000009,2025-02-13
1513189,151318925000013,2025-05-12
1513211,142050625000201,2025-02-07
1513211,142050625000840,2025-04-30
1513211,194104024000221,2024-05-01
1513211,194104024000303,2024-07-29
1513211,194104024000499,2024-11-12
1518364,151836424000003,2024-05-14
1518364,151836424000004,2024-07-19
1518364,151836424000008,2024-11-06
1518364,151836425000003,2025-02-13
1518364,151836425000004,2025-05-06
1519611,151961123000003,2023-02-02
1519611,151961125000004,2025-04-30
1519611,156647524000009,2024-08-13
1519611,156647524000026,2024-11-12
1519611,156647525000004,2025-02-13
1520478,139834424008964,2024-05-08
1520478,139834424013526,2024-08-01
1520478,139834424019697,2024-10-31
1520478,139834425001800,2025-02-04
1520478,139834425008889,2025-05-07
1520710,152071024000003,2024-05-15
1520710,152071024000004,2024-08-14
1520710,152071024000005,2024-11-14
1520710,152071025000001,2025-02-14
1520710,152071025000003,2025-05-15
1521951,114036124035470,2024-08-02
1521951,114036124045361,2024-11-06
1521951,114036125003418,2025-02-06
1521951,114036125017037,2025-05-02
1521951,114036125028130,2025-07-31
1521951,152195124000044,2024-05-15
1528593,182126824000093,2024-05-15
1528593,182126824000195,2024-08-09
1528593,182126824000291,2024-11-13
1528593,182126825000067,2025-02-13
1528593,182126825000104,2025-05-13
1529389,117266124002248,2024-05-14
1529389,117266124003424,2024-08-14
1529389,117266124004821,2024-11-14
1529389,117266125001063,2025-02-14
1529389,117266125002092,2025-05-15
1531879,153187925000031,2025-02-05
1531879,154653124000006,2024-08-08
1531879,154653124000012,2024-08-08
1531879,154653124000018,2024-10-16
1531879,154653125000002,2025-05-14
1532262,153226224000004,2024-05-13
1532262,153226224000006,2024-11-14
1532262,153226225000002,2025-02-11
1532262,153558825000005,2025-05-15
1532262,201132824000006,2024-08-14
1533551,153355124000003,2024-05-14
1533551,153355124000004,2024-08-07
1533551,153355124000005,2024-10-23
1533551,153355125000001,2025-01-27
1533551,153355125000002,2025-05-02
1533964,153396424000006,2024-05-20
1533964,153396424000008,2024-08-09
1533964,153396424000013,2024-11-20
1533964,153396425000002,2025-02-11
1533964,153396425000005,2025-05-12
1534259,121390024041705,2024-05-10
1534259,121390024063874,2024-08-01
1534259,121390024097199,2024-11-13
1534259,121390025012117,2025-02-11
1534259,121390025042558,2025-05-13
1534261,91957424003198,2024-05-15
1534261,91957424005948,2024-10-18
1534261,91957424006736,2024-11-14
1534261,91957425001518,2025-02-14
1534261,91957425003248,2025-05-15
1534561,153456124000003,2024-04-30
1534561,153456124000004,2024-07-29
1534561,153456124000005,2024-11-05
1534561,153456125000002,2025-01-22
1534561,153456125000006,2025-04-22
1534561,153456125000007,2025-07-22
1535061,153506124000002,2024-05-10
1535061,153506124000003,2024-08-09
1535061,153506124000004,2024-11-14
1535061,153506125000003,2025-02-07
1535061,153506125000004,2025-05-02
1535293,153529324000004,2024-05-09
1535293,153529324000005,2024-07-17
1535293,153529324000006,2024-11-13
1535293,153529325000001,2025-02-06
1535293,153529325000003,2025-04-25
1535293,153529325000004,2025-07-28
1535472,101143824000360,2024-05-15
1535472,101143824000460,2024-08-14
1535472,101143824000669,2024-11-14
1535472,101143825000180,2025-02-14
1535472,101143825000319,2025-05-15
1535472,101143825000320,2025-05-15
1535660,90883424000133,2024-05-15
1535660,90883424000195,2024-08-14
1535660,90883424000335,2024-11-14
1535660,90883425000077,2025-02-14
1535660,90883425000175,2025-05-15
1535695,139834424009592,2024-05-14
1535695,139834424014198,2024-08-09
1535695,139834424019999,2024-11-05
1535695,139834425002431,2025-02-11
1535695,139834425009563,2025-05-15
1535784,90883424000131,2024-05-15
1535784,90883424000194,2024-08-14
1535784,90883424000334,2024-11-14
1535784,90883425000076,2025-02-14
1535784,90883425000174,2025-05-15
1535943,153594324000005,2024-05-15
1535943,153594324000007,2024-08-14
1535943,153594325000006,2025-02-14
1535943,153594325000008,2025-05-15
1535943,194026724000007,2024-11-14
1536006,89914024000614,2024-05-15
1536006,89914024000904,2024-08-16
1536006,89914024001265,2024-11-14
1536006,89914025000314,2025-02-14
1536006,89914025000701,2025-05-15
1536029,153602924000003,2024-07-08
1536029,153602924000006,2024-10-07
1536029,153602925000001,2025-01-06
1536029,153602925000003,2025-04-09
1536029,153602925000004,2025-07-08
1536186,91957424002798,2024-05-09
1536186,91957424004355,2024-08-12
1536186,91957424006257,2024-11-08
1536186,91957425001016,2025-02-12
1536186,91957425003015,2025-05-14
1536430,108514624003062,2024-07-17
1536430,108514624004960,2024-10-16
1536430,108514625000313,2025-01-21
1536430,108514625002168,2025-04-17
1536430,108514625003918,2025-07-17
1536924,121465924012224,2024-07-11
1536924,121465924017274,2024-10-08
1536924,121465925000798,2025-01-16
1536924,121465925005648,2025-04-09
1536924,121465925010206,2025-07-09
1537621,95012324004603,2024-05-13
1537621,95012324006762,2024-07-24
1537621,95012324009833,2024-10-23
1537621,95012325000719,2025-01-30
1537621,95012325003822,2025-04-29
1537621,95012325006516,2025-07-22
1537720,153772024000004,2024-05-14
1537720,153772024000006,2024-08-02
1537720,153772024000010,2024-11-13
1537720,153772025000002,2025-02-11
1537720,153772025000008,2025-05-13
1538052,175496024000195,2024-05-01
1538052,175496024000407,2024-08-08
1538052,175496024000566,2024-11-12
1538052,175496025000078,2025-01-29
1538052,175496025000246,2025-04-24
1538052,175496025000515,2025-07-31
1538653,110465924061917,2024-05-15
1538653,110465924089600,2024-08-14
