ticker,year,quarter,outstanding_shares,quarter_end_price
PSTL,2024,Q3,23453364,14.64
PSTL,2024,Q4,23556545,13.05
PSTL,2025,Q1,23805545,14.28
PSTL,2025,Q2,24237197,14.73
PSTL,2025,Q3,25919415,15.69
PSTL,2025,Q4,26849381,16.14
PSTV,2025,Q3,137429055,0.68
PSTV,2025,Q4,171550698,0.51
PSX,2024,Q1,423952135,163.34
PSX,2024,Q2,418569183,141.17
PSX,2024,Q3,412989227,131.45
PSX,2024,Q4,407698347,113.93
PSX,2025,Q1,407581886,123.48
PSX,2025,Q2,404124265,119.3
PSX,2025,Q3,402921135,136.02
PSX,2025,Q4,400744022,129.04
PTC,2024,Q1,119744260,188.94
PTC,2024,Q2,120135231,181.67
PTC,2024,Q3,120129080,180.66
PTC,2024,Q4,120323542,183.87
PTC,2025,Q1,119947852,154.95
PTC,2025,Q2,119792704,172.34
PTC,2025,Q3,119925951,203.02
PTC,2025,Q4,118996116,174.21
PTCT,2024,Q1,76696785,29.09
PTCT,2024,Q2,76924170,30.58
PTCT,2024,Q3,77125143,37.1
PTCT,2024,Q4,78869368,45.14
PTCT,2025,Q1,79257019,50.96
PTCT,2025,Q2,79438094,48.84
PTCT,2025,Q3,80288305,61.37
PTCT,2025,Q4,82774730,75.96
PTEN,2024,Q1,401701388,11.94
PTEN,2024,Q2,393049805,10.36
PTEN,2024,Q3,389956453,7.65
PTEN,2024,Q4,386390297,8.26
PTEN,2025,Q1,385987026,8.22
PTEN,2025,Q2,385167502,5.93
PTEN,2025,Q3,379242024,5.18
PTEN,2025,Q4,379575200,6.11
PTEN,2026,Q1,379617653,10.83
PTGX,2024,Q1,58652133,28.93
PTGX,2024,Q2,58904585,34.65
PTGX,2024,Q3,59598018,45.0
PTGX,2024,Q4,61384289,38.6
PTGX,2025,Q1,61981955,48.36
PTGX,2025,Q2,62211318,55.27
PTGX,2025,Q3,62515666,66.43
PTGX,2025,Q4,63808716,87.34
PTHL,2025,Q4,6582000,
PTHS,2025,Q3,3061681,
PTHS,2025,Q4,3355543,
PTIX,2025,Q3,1934878,
PTIX,2025,Q4,1810208,
PTLO,2024,Q1,61612096,14.18
PTLO,2024,Q2,61794622,9.72
PTLO,2024,Q3,62648420,13.47
PTLO,2024,Q4,63869727,9.4
PTLO,2025,Q1,64082529,11.89
PTLO,2025,Q2,71905580,11.67
PTLO,2025,Q3,71932314,6.45
PTLO,2025,Q4,72065650,4.54
PTMN,2025,Q3,13081251,11.53
PTMN,2025,Q4,12386519,11.83
PTN,2024,Q1,16136640,
PTN,2024,Q2,19548167,1.95
PTN,2024,Q3,19548167,0.89
PTN,2024,Q4,26005846,1.11
PTN,2025,Q1,46479861,
PTON,2024,Q1,352798288,4.29
PTON,2024,Q2,358277802,3.38
PTON,2024,Q3,363317581,4.68
PTON,2024,Q4,373898690,8.7
PTON,2025,Q1,382593779,6.32
PTON,2025,Q2,391926269,6.94
PTON,2025,Q3,401969748,9.0
PTON,2025,Q4,409652366,6.16
PUBM,2024,Q1,41452195,23.72
PUBM,2024,Q2,41220547,20.31
PUBM,2024,Q3,39474129,14.87
PUBM,2024,Q4,40324790,14.69
PUBM,2025,Q1,40265869,9.14
PUBM,2025,Q2,37459793,12.44
PUBM,2025,Q3,38151563,8.28
PUBM,2025,Q4,39142185,8.87
PUK,2025,Q4,2548213779,31.12
PULM,2025,Q3,3652285,
PULM,2025,Q4,3652285,
PUMP,2024,Q2,104162177,8.67
PUMP,2024,Q3,102929746,7.66
PUMP,2024,Q4,103168656,9.33
PUMP,2025,Q1,103909812,7.35
PUMP,2025,Q2,103967520,5.97
PUMP,2025,Q3,103982181,5.24
PUMP,2025,Q4,122024047,9.51
PVBC,2025,Q3,17782946,12.53
PVH,2024,Q1,57688908,140.61
PVH,2024,Q2,55857787,105.87
PVH,2024,Q3,55814098,100.83
PVH,2024,Q4,55633198,105.75
PVH,2025,Q1,52636943,64.64
PVH,2025,Q2,48073120,68.6
PVH,2025,Q3,48119782,83.77
PVH,2025,Q4,45802696,67.02
PVH,2026,Q1,45811528,69.76
PVLA,2025,Q3,11836490,62.69
PVLA,2025,Q4,14313659,104.67
PW,2025,Q3,3389661,
PW,2025,Q4,3672274,
PWP,2024,Q1,53410156,14.13
PWP,2024,Q2,52535701,16.25
PWP,2024,Q3,56979451,19.31
PWP,2024,Q4,59532352,23.84
PWP,2025,Q1,62192657,18.4
PWP,2025,Q2,62521774,19.42
PWP,2025,Q3,65350416,21.32
PWP,2025,Q4,69652088,17.3
PWR,2024,Q1,146388455,259.8
PWR,2024,Q2,147329779,254.09
PWR,2024,Q3,147611595,298.15
PWR,2024,Q4,148198321,316.05
PWR,2025,Q1,148198715,254.18
PWR,2025,Q2,149005943,378.08
PWR,2025,Q3,149115887,414.42
PWR,2025,Q4,149619428,422.06
PX,2024,Q2,53971647,8.48
PX,2024,Q3,54850578,10.71
PX,2024,Q4,74792964,12.61
PX,2025,Q1,77530125,11.75
PX,2025,Q2,77843007,10.22
PX,2025,Q3,78067335,10.88
PX,2025,Q4,78241277,9.81
PXLW,2024,Q2,58551684,0.98
PXLW,2024,Q3,58938408,0.71
PXLW,2024,Q4,60882480,0.73
PXLW,2025,Q1,62952586,0.63
PXLW,2025,Q2,5335317,6.99
PXLW,2025,Q3,6293545,10.96
PXLW,2025,Q4,6361258,6.36
PYPD,2025,Q4,18204002,
PYPL,2024,Q1,1046046041,66.99
PYPL,2024,Q2,1022333393,58.03
PYPL,2024,Q3,1002538828,78.03
PYPL,2024,Q4,989242452,85.35
PYPL,2025,Q1,972532829,65.25
PYPL,2025,Q2,955378405,74.32
PYPL,2025,Q3,935651953,67.06
PYPL,2025,Q4,920664542,58.38
PYXS,2024,Q2,58942243,3.31
PYXS,2024,Q3,59465729,3.67
PYXS,2024,Q4,61590415,1.56
PYXS,2025,Q1,61947665,0.98
PYXS,2025,Q2,62018135,1.1
PYXS,2025,Q3,62264215,2.22
PYXS,2025,Q4,62831246,1.15
PZG,2025,Q2,77567304,0.61
PZG,2025,Q4,83813242,1.26
PZZA,2024,Q1,32972325,66.6
PZZA,2024,Q2,32625886,46.98
PZZA,2024,Q3,32641623,53.87
PZZA,2024,Q4,32661038,41.07
PZZA,2025,Q1,32738435,41.08
PZZA,2025,Q2,32757942,48.94
PZZA,2025,Q3,32789416,48.15
PZZA,2025,Q4,32810752,38.49
QBTS,2024,Q1,161675010,
QBTS,2024,Q2,186073087,1.14
QBTS,2024,Q3,207963593,0.98
QBTS,2024,Q4,266595867,8.4
QBTS,2025,Q1,291351403,7.6
QBTS,2025,Q2,338605149,14.64
QBTS,2025,Q3,346718581,24.71
QBTS,2025,Q4,366737601,26.15
QCOM,2024,Q1,1116000000,169.3
QCOM,2024,Q2,1114000000,199.18
QCOM,2024,Q3,1111000000,170.05
QCOM,2024,Q4,1106000000,153.62
QCOM,2025,Q1,1098000000,153.61
QCOM,2025,Q2,1079000000,159.26
QCOM,2025,Q3,1071000000,166.36
QCOM,2025,Q4,1067000000,171.05
QCRH,2024,Q2,16841923,60.0
QCRH,2024,Q3,16868931,74.03
QCRH,2024,Q4,16901169,80.64
QCRH,2025,Q1,16931418,71.32
QCRH,2025,Q2,16941967,67.9
QCRH,2025,Q3,16838653,75.64
QCRH,2025,Q4,16730722,83.3
QD,2024,Q3,189404000,2.13
QD,2024,Q4,125913000,2.82
QD,2025,Q1,125913000,2.69
QD,2025,Q3,168690000,4.27
QDEL,2024,Q1,66971816,47.94
QDEL,2024,Q2,67235394,33.22
QDEL,2024,Q3,67256717,45.6
QDEL,2024,Q4,67446544,44.55
QDEL,2025,Q1,67625872,34.97
QDEL,2025,Q2,67900466,28.82
QDEL,2025,Q3,67931540,29.45
QDEL,2025,Q4,68081767,28.56
QETAU,2025,Q3,3747748,
QETAU,2025,Q4,2047045,
QFIN,2024,Q3,155254000,29.81
QFIN,2024,Q4,155254000,38.38
QFIN,2025,Q1,140315008,44.91
QFIN,2025,Q3,141990000,28.78
QFIN,2025,Q4,138105862,19.27
QGEN,2024,Q3,222244000,45.57
QGEN,2024,Q4,222256992,44.53
QGEN,2025,Q1,216115008,40.15
QGEN,2025,Q3,222290000,44.68
QGEN,2025,Q4,216920735,44.97
QIPT,2024,Q3,43091273,2.92
QIPT,2024,Q4,43091273,3.05
QIPT,2025,Q1,43443972,2.33
QIPT,2025,Q2,43443972,1.79
QIPT,2025,Q3,44027472,2.61
QIPT,2025,Q4,44464972,3.53
QLGN,2025,Q3,5160383,
QLGN,2025,Q4,20234993,
QLYS,2024,Q1,36939262,166.87
QLYS,2024,Q2,36811018,142.6
QLYS,2024,Q3,36590452,128.46
QLYS,2024,Q4,36477672,140.22
QLYS,2025,Q1,36326126,125.93
QLYS,2025,Q2,36095879,142.87
QLYS,2025,Q3,35858308,132.33
QLYS,2025,Q4,35675926,132.9
QMCO,2025,Q1,6962000,14.38
QMCO,2025,Q4,14638029,6.45
QNCX,2025,Q3,55681490,1.63
QNCX,2025,Q4,55725291,3.35
QNRX,2025,Q3,29364180,
QNRX,2025,Q4,63126930,14.43
QNST,2024,Q1,55276803,17.66
QNST,2024,Q2,55976094,16.59
QNST,2024,Q3,56262970,19.13
QNST,2024,Q4,56468600,23.07
QNST,2025,Q1,56951925,17.84
QNST,2025,Q2,57676080,16.1
QNST,2025,Q3,56751575,15.47
QNST,2025,Q4,56993939,14.37
QRHC,2025,Q3,20870094,1.56
QRHC,2025,Q4,20959751,1.86
QRVO,2023,Q4,96548458,112.61
QRVO,2024,Q1,95629095,114.83
QRVO,2024,Q2,94861346,116.04
QRVO,2024,Q3,94526698,103.3
QRVO,2024,Q4,93396832,69.93
QRVO,2025,Q1,93025179,72.41
QRVO,2025,Q2,92654264,84.91
QRVO,2025,Q3,92396921,91.08
QRVO,2025,Q4,92705679,84.51
QS,2024,Q1,444866620,6.29
QS,2024,Q2,451447940,4.92
QS,2024,Q3,457805591,5.75
QS,2024,Q4,503667649,5.19
QS,2025,Q1,515685016,4.16
QS,2025,Q2,522939205,6.72
QS,2025,Q3,562404592,12.32
QS,2025,Q4,575291274,10.42
QS,2026,Q1,578338434,6.38
QSEAU,2025,Q3,11409900,
QSEAU,2025,Q4,11409900,
QSEAU,2026,Q1,11409900,
QSI,2024,Q1,121878989,1.97
QSI,2024,Q2,122423802,1.05
QSI,2024,Q3,122775352,0.88
QSI,2024,Q4,163202105,2.7
QSI,2025,Q1,163560616,1.2
QSI,2025,Q2,182557698,1.96
QSI,2025,Q3,195552165,1.41
QSI,2025,Q4,196431273,1.1
QSR,2024,Q1,316382439,79.45
QSR,2024,Q2,317025113,70.37
QSR,2024,Q3,323707500,72.12
QSR,2024,Q4,324984645,65.18
QSR,2025,Q1,327643299,66.64
QSR,2025,Q2,126983115,66.29
QSR,2025,Q3,126983115,64.14
QSR,2025,Q4,109356045,68.23
QTRX,2024,Q2,38379033,13.21
QTRX,2024,Q3,38524326,12.96
QTRX,2024,Q4,38776208,10.63
QTRX,2025,Q1,38829386,6.51
QTRX,2025,Q2,46465915,6.65
QTRX,2025,Q3,46710797,5.43
QTRX,2025,Q4,46939975,6.36
QTTB,2024,Q1,11942129,
QTTB,2024,Q2,12059786,17.95
QTTB,2024,Q3,12180701,44.62
QTTB,2024,Q4,12197615,3.44
QTTB,2025,Q1,12197615,1.65
QTTB,2025,Q2,12197615,1.49
QTTB,2025,Q3,12304352,1.98
QTTB,2025,Q4,14629463,3.32
QTWO,2024,Q1,60099512,52.56
QTWO,2024,Q2,60283172,60.33
QTWO,2024,Q3,60401048,79.77
QTWO,2024,Q4,60727986,100.65
QTWO,2025,Q1,62303843,80.01
QTWO,2025,Q2,62442411,93.59
QTWO,2025,Q3,62530005,72.39
QTWO,2025,Q4,62404372,72.16
QUAD,2024,Q1,38676227,5.31
QUAD,2024,Q2,38899077,5.45
QUAD,2024,Q3,38856924,4.54
QUAD,2024,Q4,39085712,6.97
QUAD,2025,Q1,37350520,5.45
QUAD,2025,Q2,37211152,5.65
QUAD,2025,Q3,37619392,6.26
QUAD,2025,Q4,39001790,6.27
QUBT,2024,Q2,91345140,0.5
QUBT,2024,Q3,99086476,0.65
QUBT,2024,Q4,137244545,16.55
QUBT,2025,Q1,140903536,8.0
QUBT,2025,Q2,159883187,19.17
QUBT,2025,Q3,224123304,18.41
QUBT,2025,Q4,224538254,10.26
QUIK,2025,Q3,17090253,6.06
QUIK,2025,Q4,17720435,6.01
QURE,2024,Q2,48697619,4.48
QURE,2024,Q3,48743140,4.93
QURE,2024,Q4,54076880,17.66
QURE,2025,Q1,54748496,10.6
QURE,2025,Q2,54866930,13.94
QURE,2025,Q3,62291663,58.37
QURE,2025,Q4,62529408,23.93
QVCGA,2024,Q1,387931205,1.23
QVCGA,2024,Q2,387993706,0.63
QVCGA,2024,Q3,388022184,0.61
QVCGA,2024,Q4,389654508,0.33
QVCGA,2025,Q1,394321833,0.2
QVCGA,2025,Q2,7885884,2.75
QVCGA,2025,Q3,7886235,13.49
QVCGA,2025,Q4,7911869,10.46
QXO,2024,Q2,409430195,71.76
QXO,2024,Q3,409430195,15.77
QXO,2024,Q4,409430195,15.9
QXO,2025,Q1,518679324,13.54
QXO,2025,Q2,673556656,21.54
QXO,2025,Q3,674392035,19.06
QXO,2025,Q4,708551189,19.29
R,2024,Q1,43828793,120.19
R,2024,Q2,43283183,123.88
R,2024,Q3,42290213,145.8
R,2024,Q4,42084928,156.86
R,2025,Q1,41340792,143.81
R,2025,Q2,40790636,159.0
R,2025,Q3,40376534,188.64
R,2025,Q4,39427204,191.39
R,2026,Q1,38691018,204.71
RAAQU,2025,Q3,17250000,
RAAQU,2025,Q4,17250000,
RAC.U,2025,Q3,23660000,
RAC.U,2025,Q4,23660000,
RACE,2024,Q3,179448000,470.11
RACE,2024,Q4,179044000,424.84
RACE,2025,Q1,178203008,427.88
RACE,2025,Q3,242380000,485.22
RACE,2025,Q4,177278893,369.56
RAIL,2025,Q3,19079106,9.78
RAIL,2025,Q4,19073475,11.07
RAIN,2025,Q3,8131081,
RAIN,2025,Q4,8131081,
RAL,2025,Q3,112805827,43.73
RAL,2025,Q4,111758072,50.91
RAMP,2024,Q2,66611646,30.94
RAMP,2024,Q3,65264310,24.78
RAMP,2024,Q4,65760690,30.37
RAMP,2025,Q1,64991785,26.14
RAMP,2025,Q4,63124894,29.37
RAND,2025,Q3,2969814,
RAND,2025,Q4,2969814,
RANGU,2025,Q3,16037500,
RANGU,2025,Q4,16037500,
RANI,2025,Q3,97541221,0.5
RANI,2025,Q4,99721927,1.35
RAPP,2024,Q2,36576457,23.26
RAPP,2024,Q3,36576457,20.48
RAPP,2024,Q4,36496437,17.74
RAPP,2025,Q1,36497555,10.03
RAPP,2025,Q2,36497920,11.37
RAPP,2025,Q3,47661138,29.7
RAPP,2025,Q4,47792943,30.34
RAPT,2024,Q2,34903476,3.05
RAPT,2024,Q3,34958253,2.01
RAPT,2024,Q4,132006828,1.58
RAPT,2025,Q1,132288686,1.22
RAPT,2025,Q2,16537794,8.0
RAPT,2025,Q3,27710871,25.79
RARE,2024,Q1,83133341,46.69
RARE,2024,Q2,92165190,41.1
RARE,2024,Q3,92344268,55.55
RARE,2024,Q4,92501126,42.07
RARE,2025,Q1,94542035,36.21
RARE,2025,Q2,96371643,36.36
RARE,2025,Q3,96477569,30.08
RARE,2025,Q4,96629788,23.0
RAVE,2025,Q2,14211566,2.75
RAVE,2025,Q4,14211566,3.3
RBA,2024,Q1,183717695,76.17
RBA,2024,Q2,184254005,76.36
RBA,2024,Q3,184414894,80.49
RBA,2024,Q4,184748861,90.21
RBA,2025,Q1,185191774,100.3
RBA,2025,Q2,185599375,106.19
RBA,2025,Q3,185692002,108.36
RBA,2025,Q4,185900000,102.87
RBB,2025,Q3,17046897,18.76
RBB,2025,Q4,17066400,20.64
RBBN,2024,Q2,174526596,3.29
RBBN,2024,Q3,175383687,3.25
RBBN,2024,Q4,175724084,4.16
RBBN,2025,Q1,176544386,3.92
RBBN,2025,Q2,177081847,4.01
RBBN,2025,Q3,176599590,3.8
RBBN,2025,Q4,175604524,2.88
RBC,2023,Q4,29181921,284.89
RBC,2024,Q1,29211612,270.35
RBC,2024,Q2,29229863,269.78
RBC,2024,Q3,31409360,299.38
RBC,2024,Q4,31444245,299.14
RBC,2025,Q1,31478058,321.77
RBC,2025,Q2,31562598,384.8
RBC,2025,Q3,31611442,390.29
RBC,2025,Q4,31618961,448.43
RBCAA,2025,Q3,17388491,72.25
RBCAA,2025,Q4,17461076,68.99
RBKB,2025,Q3,11145681,
RBKB,2025,Q4,11140395,12.02
RBLX,2024,Q1,591300000,38.18
RBLX,2024,Q2,598500000,37.21
RBLX,2024,Q3,607546629,44.26
RBLX,2024,Q4,618997327,57.86
RBLX,2025,Q1,629990658,58.29
RBLX,2025,Q2,693161000,105.2
RBLX,2025,Q3,701867000,138.52
RBLX,2025,Q4,661635583,81.03
RBOT,2025,Q3,5894273,5.51
RBOT,2025,Q4,6468185,2.17
RBRK,2024,Q2,55572220,30.66
RBRK,2024,Q3,69118119,32.15
RBRK,2024,Q4,87102908,65.36
RBRK,2025,Q1,103167994,60.98
RBRK,2025,Q2,123563326,89.59
RBRK,2025,Q3,142085609,82.25
RBRK,2025,Q4,151894462,76.48
RBRK,2026,Q1,157404648,48.97
RC,2024,Q1,168873507,9.13
RC,2024,Q2,168214839,8.18
RC,2024,Q3,168530704,7.63
RC,2024,Q4,162792372,6.82
RC,2025,Q1,172507227,5.09
RC,2025,Q2,164327272,4.37
RC,2025,Q3,162126276,3.87
RC,2025,Q4,162878779,2.18
RCAT,2024,Q1,74281520,
RCAT,2024,Q2,74600737,1.15
RCAT,2024,Q3,75409038,2.54
RCAT,2024,Q4,80160782,12.85
RCAT,2025,Q1,90915265,5.88
RCAT,2025,Q2,99764256,7.28
RCAT,2025,Q3,119371139,10.35
RCAT,2025,Q4,121138764,7.93
RCEL,2025,Q3,30493111,5.11
RCEL,2025,Q4,30631794,3.45
RCKT,2024,Q1,90782211,26.94
RCKT,2024,Q2,90975859,21.53
RCKT,2024,Q3,91157085,18.47
RCKT,2024,Q4,106629701,12.57
RCKT,2025,Q1,107737919,6.67
RCKT,2025,Q2,107903871,2.45
RCKT,2025,Q3,108222228,3.26
RCKT,2025,Q4,108569143,3.51
RCKY,2025,Q3,7493687,29.79
RCKY,2025,Q4,7536488,29.33
RCL,2024,Q1,257349196,139.01
RCL,2024,Q2,257420341,159.43
RCL,2024,Q3,268875240,177.36
RCL,2024,Q4,269128754,230.69
RCL,2025,Q1,271560372,205.44
RCL,2025,Q2,271627660,313.14
RCL,2025,Q3,272712972,323.58
RCL,2025,Q4,270528303,278.92
RCMT,2025,Q3,7410510,26.55
RCMT,2026,Q1,7024377,
RCUS,2024,Q1,90953011,18.88
RCUS,2024,Q2,91427505,15.23
RCUS,2024,Q3,91511609,15.29
RCUS,2024,Q4,105841422,14.89
RCUS,2025,Q1,105885138,7.85
RCUS,2025,Q2,106430976,8.14
RCUS,2025,Q3,107973536,13.6
RCUS,2025,Q4,125349476,23.83
RDACU,2025,Q3,7499375,
RDACU,2025,Q4,5951030,
RDAGU,2025,Q3,30000000,
RDAGU,2025,Q4,30000000,
RDCM,2025,Q4,16592725,13.08
RDDT,2024,Q1,44441885,49.32
RDDT,2024,Q2,94955524,63.89
RDDT,2024,Q3,119734990,65.92
RDDT,2024,Q4,125531501,163.44
RDDT,2025,Q1,129546488,104.9
RDDT,2025,Q2,134585853,150.57
RDDT,2025,Q3,137824835,229.99
RDDT,2025,Q4,139649508,229.87
RDFN,2024,Q1,119470881,6.65
RDFN,2024,Q2,121774260,6.01
RDFN,2024,Q3,123980474,12.53
RDFN,2024,Q4,126389290,7.87
RDFN,2025,Q1,128031179,
RDIB,2025,Q3,1680590,
RDIB,2025,Q4,1680590,
RDN,2024,Q1,150578465,33.47
RDN,2024,Q2,150418855,31.1
RDN,2024,Q3,148932566,34.69
RDN,2024,Q4,145063145,31.72
RDN,2025,Q1,134334124,33.07
RDN,2025,Q2,135450446,36.02
RDN,2025,Q3,135489059,36.22
RDN,2025,Q4,136272409,35.99
RDNT,2024,Q1,73880145,48.66
RDNT,2024,Q2,73957260,58.92
RDNT,2024,Q3,74026737,69.39
RDNT,2024,Q4,74041715,69.84
RDNT,2025,Q1,75030098,49.72
RDNT,2025,Q2,76916062,56.91
RDNT,2025,Q3,77146342,76.21
RDNT,2025,Q4,77612125,71.35
RDUS,2024,Q1,27782161,21.13
RDUS,2024,Q2,27839454,15.27
RDUS,2024,Q3,27839454,18.54
RDUS,2024,Q4,27955384,15.22
RDUS,2025,Q1,28001982,
RDUS,2025,Q2,28057661,
RDVT,2025,Q3,13971789,52.25
RDVT,2025,Q4,14109914,56.95
RDW,2024,Q1,65578724,4.39
RDW,2024,Q2,66535537,7.17
RDW,2024,Q3,66540871,6.87
RDW,2024,Q4,75573294,16.46
RDW,2025,Q1,77083392,8.29
RDW,2025,Q2,144039944,16.3
RDW,2025,Q3,165150783,8.99
RDW,2025,Q4,191975804,7.6
RDWR,2025,Q4,43145971,24.09
RDZN,2025,Q1,74290986,1.04
RDZN,2025,Q4,79695672,
REAL,2024,Q1,105969185,3.91
REAL,2024,Q2,108498205,3.19
REAL,2024,Q3,109691196,3.14
REAL,2024,Q4,111246608,10.93
REAL,2025,Q1,113095329,5.39
REAL,2025,Q2,115237276,4.79
REAL,2025,Q3,116682847,10.63
REAL,2025,Q4,118982805,15.78
REAX,2025,Q4,210478399,3.65
REBN,2025,Q3,5976322,
REBN,2025,Q4,7850601,
REFI,2025,Q3,21075298,12.79
REFI,2025,Q4,21080272,12.26
REFR,2025,Q3,33648221,1.59
REFR,2025,Q4,34648221,1.31
REG,2024,Q1,184779092,60.56
REG,2024,Q2,181496694,62.2
REG,2024,Q3,181505396,72.23
REG,2024,Q4,181365237,73.93
REG,2025,Q1,181529289,73.76
REG,2025,Q2,181553314,71.23
REG,2025,Q3,182900978,72.9
REG,2025,Q4,182906561,69.03
REGN,2024,Q1,108367357,962.49
REGN,2024,Q2,108417383,1051.03
REGN,2024,Q3,108072385,1051.24
REGN,2024,Q4,107507536,712.33
REGN,2025,Q1,106148351,634.23
REGN,2025,Q2,104170296,525.0
REGN,2025,Q3,103282318,562.27
REGN,2025,Q4,103902660,771.87
REI,2024,Q2,198172372,1.69
REI,2024,Q3,198196034,1.6
REI,2024,Q4,199955529,1.36
REI,2025,Q1,206524508,1.15
REI,2025,Q2,206544770,0.79
REI,2025,Q3,207223177,1.09
REI,2025,Q4,209395110,0.87
REKR,2024,Q1,85358252,2.29
REKR,2024,Q2,88503505,1.55
REKR,2024,Q3,93825324,1.18
REKR,2024,Q4,110912209,1.56
REKR,2025,Q1,118075944,0.89
REKR,2025,Q2,126334034,1.16
REKR,2025,Q3,126689797,1.57
REKR,2025,Q4,136156719,1.38
RELI,2025,Q3,9865600,
RELI,2025,Q4,21253013,0.51
RELL,2025,Q2,12443065,9.65
RELL,2025,Q4,12481251,10.88
RELL,2026,Q1,12520251,
RELX,2025,Q4,1819061446,40.42
RELY,2024,Q1,192480627,20.74
RELY,2024,Q2,195136542,12.12
RELY,2024,Q3,198061161,13.39
RELY,2024,Q4,200607380,22.57
RELY,2025,Q1,203858592,20.8
RELY,2025,Q2,206193217,18.77
RELY,2025,Q3,209045931,16.3
RELY,2025,Q4,210654386,13.8
RENB,2024,Q1,147504944,
RENB,2024,Q2,155027245,1.75
RENB,2024,Q3,158717342,0.48
RENB,2024,Q4,158717509,0.84
RENB,2025,Q1,172118569,0.54
RENB,2025,Q2,231802470,0.29
RENB,2025,Q3,23432391,
RENB,2025,Q4,24187356,
RENT,2025,Q1,3825951,4.46
RENT,2025,Q4,33390904,7.91
RENT,2026,Q1,33419413,
REPL,2024,Q2,68321396,9.0
REPL,2024,Q3,68417444,10.96
REPL,2024,Q4,77014781,12.11
REPL,2025,Q1,77086750,9.75
REPL,2025,Q2,78055846,9.29
REPL,2025,Q3,78443334,4.19
REPL,2025,Q4,82572619,9.72
REPX,2025,Q3,21968906,27.11
REPX,2025,Q4,21567428,26.4
RES,2024,Q2,215008964,6.25
RES,2024,Q3,214972351,6.36
RES,2024,Q4,216052632,5.94
RES,2025,Q1,220564506,5.5
RES,2025,Q2,220616884,4.73
RES,2025,Q3,220574475,4.76
RES,2025,Q4,221639270,5.44
REVB,2025,Q3,5924137,
REVB,2025,Q4,3720420,
REVG,2024,Q2,51914477,24.89
REVG,2024,Q3,51998551,28.06
REVG,2024,Q4,52131600,31.87
REVG,2025,Q1,51675165,31.6
REVG,2025,Q2,48797351,47.59
REVG,2025,Q3,48798333,56.67
REVG,2025,Q4,48806145,60.81
REX,2024,Q2,17503745,45.59
REX,2024,Q3,17567152,46.29
REX,2024,Q4,17567152,41.69
REX,2025,Q1,17012776,37.57
REX,2025,Q2,16468859,48.71
REX,2025,Q3,16528787,30.62
REX,2025,Q4,32937718,32.32
REX,2026,Q1,32937718,45.57
REXR,2024,Q1,217822056,50.3
REXR,2024,Q2,217840073,44.59
REXR,2024,Q3,219507345,50.31
REXR,2024,Q4,225285011,38.66
REXR,2025,Q1,236170854,39.15
REXR,2025,Q2,236672036,35.57
REXR,2025,Q3,232810406,41.11
REXR,2025,Q4,231843837,38.72
REXR,2026,Q1,225718119,32.73
REYN,2024,Q2,210138321,27.98
REYN,2024,Q3,210145957,31.1
REYN,2024,Q4,210171173,26.99
REYN,2025,Q1,210323273,23.86
REYN,2025,Q2,210325070,21.42
REYN,2025,Q3,210329618,24.47
REYN,2025,Q4,210343558,22.92
REZI,2024,Q1,146016926,22.42
REZI,2024,Q2,146412366,19.56
REZI,2024,Q3,146971549,20.14
REZI,2024,Q4,147878146,23.05
REZI,2025,Q1,148503534,17.7
REZI,2025,Q2,148763403,22.06
REZI,2025,Q3,149714944,43.18
REZI,2025,Q4,151247101,35.12
RF,2024,Q1,915827099,21.04
RF,2024,Q2,915124878,20.04
RF,2024,Q3,908863765,23.33
RF,2024,Q4,905465071,23.52
RF,2025,Q1,898930154,21.73
RF,2025,Q2,892308354,23.52
RF,2025,Q3,876876496,26.37
RF,2025,Q4,863506691,27.1
RFAIU,2025,Q3,15012500,
RFAIU,2025,Q4,8343765,
RFIL,2025,Q3,10667447,8.23
RFIL,2025,Q4,10713801,5.78
RFIL,2026,Q1,10814267,
RFL,2025,Q3,50983641,1.36
RFL,2025,Q4,50975638,1.18
RFL,2026,Q1,51224977,
RGA,2024,Q1,65792025,192.88
RGA,2024,Q2,65857648,205.27
RGA,2024,Q3,65864330,217.87
RGA,2024,Q4,66024444,213.63
RGA,2025,Q1,66085971,196.9
RGA,2025,Q2,66093751,198.36
RGA,2025,Q3,65713833,192.13
RGA,2025,Q4,65563173,203.46
RGCO,2025,Q3,10350531,22.44
RGCO,2025,Q4,10394487,21.3
RGEN,2024,Q1,55875894,183.92
RGEN,2024,Q2,56006498,126.06
RGEN,2024,Q3,56026725,148.82
RGEN,2024,Q4,56148556,143.94
RGEN,2025,Q1,56183100,127.24
RGEN,2025,Q2,56257618,124.38
RGEN,2025,Q3,56290749,133.67
RGEN,2025,Q4,56331110,163.86
RGLD,2024,Q1,65733062,121.81
RGLD,2024,Q2,65740856,125.16
RGLD,2024,Q3,65756835,140.3
RGLD,2024,Q4,65758616,131.85
RGLD,2025,Q1,65816496,163.51
RGLD,2025,Q2,65831053,177.84
RGLD,2025,Q3,84398063,200.58
RGLD,2025,Q4,84810098,222.29
RGLS,2024,Q2,65465876,1.79
RGLS,2024,Q3,65500134,1.57
RGLS,2024,Q4,66243384,1.58
RGLS,2025,Q1,69234089,
RGNX,2024,Q1,49255966,21.07
RGNX,2024,Q2,49423188,11.7
RGNX,2024,Q3,49545071,10.49
